"RT- 472178 - University of Washington, Seattle",,,,,,,,,,,,,,,,,,,
Report Date 2022-02-14,,,,,,,,,,,,,,,,,,,
"Data refreshed nightly, Monday - Saturday. Last refresh at 2022-02-14 01:45 AM",,,,,,,,,,,,,,,,,,,
Year/Quarter: Autumn 2014 - Autumn 2021,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Academic_Year,Term,Course_Number,Course_Title,Student_Count,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average_GPA,
2017-18,20183 (Summer 2018),BIO A 201 B,PRIN BIOLOGCL ANTH,19,4,7,3,1,1,,,1,,,,,2,3.4,
2017-18,20183 (Summer 2018),BIO A 370 A,INTRO TO PRIMATES,17,8,5,2,,1,,,,,,,1,,3.5,
2017-18,20183 (Summer 2018),BIOL 118 A,SURVEY OF PHYSIOL,31,18,,2,9,,,1,,,1,,,,3.5,
2017-18,20183 (Summer 2018),BIOL 118 B,SURVEY OF PHYSIOL,30,10,8,6,2,1,1,1,,,1,,,,3.4,
2017-18,20183 (Summer 2018),BIOL 240 A,INTRO BIOLOGY HUMAN,44,9,10,6,4,8,4,,,,,,,3,3.2,
2017-18,20183 (Summer 2018),BIOL 313 A,CIVILIZATIONAL BIO,22,14,7,,,,,1,,,,,,,3.8,
2017-18,20183 (Summer 2018),BIOL 317 A,PLANT CLASS & IDENT,32,5,1,5,8,3,4,3,,,,,1,2,2.9,
2017-18,20183 (Summer 2018),BIOL 354 A,EVOL AND SYSTEMATICS,24,1,3,4,6,3,1,1,1,1,,,1,2,2.7,
2017-18,20183 (Summer 2018),BIOL 354 B,EVOL AND SYSTEMATICS,17,,6,4,3,1,2,,1,,,,,,3,
2017-18,20183 (Summer 2018),BIOL 355 A,FNDATION MOL CEL BIO,28,7,13,5,2,,,,,,,,,1,3.6,
2017-18,20183 (Summer 2018),BIOL 355 B,FNDATION MOL CEL BIO,26,6,8,7,3,,,,,,,,,2,3.5,
2017-18,20183 (Summer 2018),BIOL 356 A,FNDATNS IN ECOLOGY,20,6,3,3,,3,1,1,2,,,,1,,2.9,
2017-18,20183 (Summer 2018),BIOL 452 A,VERTEBRATE BIOLOGY,17,3,5,3,4,1,,,,,,,,1,3.4,
2017-18,20183 (Summer 2018),BIOL 452 B,VERTEBRATE BIOLOGY,16,2,4,5,4,1,,,,,,,,,3.3,
2017-18,20183 (Summer 2018),BIOL 459 A,DEVLPMNTL NEUROBIOL,27,6,10,7,1,,,2,,,,,,1,3.4,
2017-18,20183 (Summer 2018),BIOL 461 A,NEUROBIOLOGY,31,6,6,7,5,5,2,,,,,,,,3.2,
2017-18,20183 (Summer 2018),BIOL 485 A,CELL MOLE& DEV SEMNR,23,16,6,1,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),BIOL 485 B,CELL MOLE& DEV SEMNR,15,5,7,1,1,,,1,,,,,,,3.5,
2017-18,20183 (Summer 2018),BSE 101 A,BIOMASS & BIOFUEL,25,7,11,2,2,,,,,,,,1,2,3.5,
2017-18,20183 (Summer 2018),BSE 211 A,CREATIVITY & SOCIETY,92,6,51,19,8,3,,1,,,,,1,3,3.4,
2017-18,20183 (Summer 2018),C LIT 250 A,INTRO: LIT & CULTR,19,9,3,3,,1,1,1,,,,,,1,3.5,
2017-18,20183 (Summer 2018),CEE 220 A,INTRO MECH OF MATLS,19,1,12,5,,,,1,,,,,,,3.4,
2017-18,20183 (Summer 2018),CHEM 142 A,GENERAL CHEMISTRY,33,1,6,4,5,4,2,2,2,1,1,,2,3,2.6,
2017-18,20183 (Summer 2018),CHEM 152 A,GENERAL CHEMISTRY,57,3,11,8,4,8,2,6,1,3,1,2,5,3,2.5,
2017-18,20183 (Summer 2018),CHEM 162 A,GENERAL CHEMISTRY,127,4,22,20,12,26,13,10,11,3,2,,3,1,2.7,
2017-18,20183 (Summer 2018),CHEM 223 A,ORG CHEM SHORT PROG,62,8,14,8,9,6,2,4,3,1,2,1,2,2,2.8,
2017-18,20183 (Summer 2018),CHEM 224 A,ORG CHEM SHORT PROG,51,12,6,2,9,6,1,,5,,1,1,3,5,2.8,
2017-18,20183 (Summer 2018),CHEM 237 A,ORGANIC CHEMISTRY,91,9,17,6,10,25,9,7,4,1,1,,1,1,2.8,
2017-18,20183 (Summer 2018),CHEM 238 A,ORGANIC CHEMISTRY,73,16,10,6,10,13,7,3,4,,,,,4,3,
2017-18,20183 (Summer 2018),CHEM 239 A,ORGANIC CHEMISTRY,143,15,26,19,14,29,12,13,2,,1,,,12,3,
2017-18,20183 (Summer 2018),CHEM 241 A,ORGANIC CHEM LAB,77,3,14,15,17,8,6,2,5,2,,,1,4,2.9,
2017-18,20183 (Summer 2018),CHEM 242 A,ORGANIC CHEM LAB,99,15,41,17,17,4,3,1,1,,,,,,3.4,
2017-18,20183 (Summer 2018),CHEM 312 A,INORGANIC CHEMISTRY,36,8,8,7,2,4,3,,2,,,,2,,3,
2017-18,20183 (Summer 2018),CHEM 452 A,PHYS CHEM BIOC I,88,10,21,13,13,13,8,2,2,1,,1,4,,2.9,
2017-18,20183 (Summer 2018),CHEM 453 A,PHYS CHEM BIOC II,86,11,21,6,7,13,10,5,2,1,2,,7,1,2.7,
2017-18,20183 (Summer 2018),CHEM 456 A,PHYSICAL CHEMISTRY,22,1,2,1,5,8,2,1,,1,,,,1,2.7,
2017-18,20183 (Summer 2018),CHEM 457 A,PHYSICAL CHEMISTRY,19,2,3,2,3,5,1,2,,,,,,1,3,
2017-18,20183 (Summer 2018),CHID 110 A,QUESTION OF HUM NAT,27,2,17,3,2,1,,,,,,,1,1,3.4,
2017-18,20183 (Summer 2018),CLAS 101 A,LAT & GRK CURR USE,25,12,2,4,2,,1,3,,,,1,,,3.3,
2017-18,20183 (Summer 2018),CLAS 101 B,LAT & GRK CURR USE,25,12,3,4,1,2,1,,1,,,,1,,3.3,
2017-18,20183 (Summer 2018),CLAS 101 D,LAT & GRK CURR USE,15,7,1,2,1,1,,1,,,,,2,,3,
2017-18,20183 (Summer 2018),CLAS 101 F,LAT & GRK CURR USE,25,12,5,1,2,4,,1,,,,,,,3.5,
2017-18,20183 (Summer 2018),CLAS 430 A,GRK & ROM MYTHOLOGY,46,40,2,1,,1,1,,,,,,,1,3.9,
2017-18,20183 (Summer 2018),CM 320 A,CONST CONTR DOCS,27,12,8,2,4,,,,,1,,,,,3.5,
2017-18,20183 (Summer 2018),CM 582 A,HVY CONST ESTIM,18,9,5,2,,,1,1,,,,,,,3.5,
2017-18,20183 (Summer 2018),CM 586 A,UTIL SYSTEMS CONST,15,4,9,2,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),COM 201 B,INTRO TO COMM I,29,16,2,3,1,5,,2,,,,,,,3.4,
2017-18,20183 (Summer 2018),COM 201 C,INTRO TO COMM I,31,8,5,4,4,3,1,,,,,,5,1,2.8,
2017-18,20183 (Summer 2018),COM 202 C,INTRO TO COMM II,20,6,4,4,3,1,,,,,,,1,1,3.3,
2017-18,20183 (Summer 2018),COM 220 A,INTRO TO PUBLIC SPK,19,1,6,3,4,4,,,,,,,,1,3.2,
2017-18,20183 (Summer 2018),COM 220 B,INTRO TO PUBLIC SPK,19,3,10,1,3,1,,,,1,,,,,3.4,
2017-18,20183 (Summer 2018),COM 220 C,INTRO TO PUBLIC SPK,17,3,6,2,,1,1,1,,,,,2,1,2.9,
2017-18,20183 (Summer 2018),COM 220 D,INTRO TO PUBLIC SPK,22,3,7,7,2,2,,,,,,,1,,3.2,
2017-18,20183 (Summer 2018),COM 238 A,RHETORIC & POP CLTR,24,4,6,5,4,3,1,,,,,1,,,3.2,
2017-18,20183 (Summer 2018),COM 238 B,RHETORIC & POP CLTR,15,3,6,3,2,1,,,,,,,,,3.4,
2017-18,20183 (Summer 2018),COM 270 A,INTERPERSONAL CMU,20,5,3,4,5,3,,,,,,,,,3.3,
2017-18,20183 (Summer 2018),COM 270 B,INTERPERSONAL CMU,19,3,5,2,3,3,,1,1,,,,1,,3,
2017-18,20183 (Summer 2018),COM 270 C,INTERPERSONAL CMU,33,25,6,2,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),COM 289 C,COM PWR &DIFFERENCE,28,7,15,1,1,1,1,,,,,,,2,3.6,
2017-18,20183 (Summer 2018),COM 343 A,EFFECTS OF MASS CMU,33,24,6,2,1,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),COM 343 B,EFFECTS OF MASS CMU,27,2,3,5,3,1,2,4,5,,,,1,1,2.6,
2017-18,20183 (Summer 2018),COM 351 A,INTERVIEWING,27,9,8,4,4,,1,1,,,,,,,3.5,
2017-18,20183 (Summer 2018),COM 351 C,INTERVIEWING,15,7,4,,4,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),COM 375 A,COMMUNICATION ETHICS,24,9,11,1,1,1,,,,,,,1,,3.5,
2017-18,20183 (Summer 2018),COM 382 B,SOC SCI COMM RSRCH,19,1,1,2,3,1,1,3,3,1,1,,1,1,2.3,
2017-18,20183 (Summer 2018),COM 389 A,RACE/GENDR/SEXUALTY,25,3,14,4,2,2,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),COM 440 A,MASS MEDIA LAW,17,1,3,3,5,2,2,,,,,,1,,2.9,
2017-18,20183 (Summer 2018),COM 442 A,HIST INFO TECHNOLGY,17,4,4,2,2,2,,1,,,,,1,1,3.1,
2017-18,20183 (Summer 2018),COM 444 A,PUB RELTN & SOCIETY,15,2,10,3,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),COM 475 A,ORG COMMUNICATION,16,4,5,2,2,2,,,1,,,,,,3.3,
2017-18,20183 (Summer 2018),COM 597 H,SPECIAL TOPICS,15,1,13,1,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),CSE 142 A,COMPUTER PRGRMNG I,169,14,29,20,19,22,15,10,9,6,1,1,9,14,2.7,
2017-18,20183 (Summer 2018),CSE 143 A,COMPUTER PRGRMNG II,128,13,21,18,20,13,14,3,5,2,,,5,14,2.8,
2017-18,20183 (Summer 2018),CSE 331 A,SW DESIGN & IMPL,38,5,20,3,4,2,,,,,,,,4,3.5,
2017-18,20183 (Summer 2018),CSE 332 A,DATA STRUC & PRLLEL,30,5,6,14,3,2,,,,,,,,,3.4,
2017-18,20183 (Summer 2018),CSE 333 A,SYSTEMS PROGRAMMING,33,9,11,6,2,2,,,,1,,,,2,3.4,
2017-18,20183 (Summer 2018),CSE 344 A,INTRO DATA MGMT,45,10,18,8,3,3,,1,,,,,,2,3.5,
2017-18,20183 (Summer 2018),CSE 351 A,HW SW INTERFACE,42,7,20,10,2,2,,,,1,,,,,3.4,
2017-18,20183 (Summer 2018),CSE 373 A,DATA STRUC/ALGORITH,111,15,28,23,13,12,5,6,1,,,1,1,6,3.1,
2017-18,20183 (Summer 2018),CSE 456 A,STORY FOR ANIMATION,17,8,9,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),DANCE 100 A,UNDERSTANDING DANCE,60,23,10,3,3,4,5,,1,1,,,6,4,3,
2017-18,20183 (Summer 2018),DANCE 101 A,DANC AMER EXPERIENC,63,37,7,4,6,1,,2,2,1,,,2,1,3.4,
2017-18,20183 (Summer 2018),DANCE 102 A,INTRO TO DANCE,22,19,3,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),DANCE 102 B,INTRO TO DANCE,17,13,3,,,1,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),DANCE 102 C,INTRO TO DANCE,19,14,4,1,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),DANCE 102 F,INTRO TO DANCE,21,17,4,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),DANCE 230 A,ALTERNATIVE MVT STD,26,20,3,,1,,,,1,,,,,1,3.8,
2017-18,20183 (Summer 2018),DANCE 230 B,ALTERNATIVE MVT STD,29,26,2,,,,,,,,,,1,,3.8,
2017-18,20183 (Summer 2018),DANCE 230 C,ALTERNATIVE MVT STD,28,24,1,,2,,,,1,,,,,,3.8,
2017-18,20183 (Summer 2018),DANCE 230 F,ALTERNATIVE MVT STD,29,24,5,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),DANCE 285 A,AFRICAN DANCE & CUL,24,22,,,1,,,1,,,,,,,3.8,
2017-18,20183 (Summer 2018),DANCE 286 A,STREET CLUB DANCES,24,23,,,,,,,,,,,,1,4,
2017-18,20183 (Summer 2018),DATA 501 A,DATA SCI VIZ LAB,15,15,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),DENTCL 631 A,PROS CLERKSHIP,18,1,14,2,1,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DENTCL 632 A,PERIO CLERKSHIP,18,2,14,2,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DENTCL 633 A,ENDO CLERKSHIP,16,2,12,2,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DENTCL 634 A,OPER CLERKSHIP,16,,13,3,,,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),DENTGP 650 A,ADV TOPICS GEN DENT,64,7,48,9,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DENTGP 652 A,GEN DENT CLINIC 1,59,17,41,1,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),DENTGP 654 A,DENT URGENT CARE 1,59,26,33,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),DENTPC 550 A,OPERATIVE DENT 2,55,14,40,1,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),DENTPC 551 A,IMMEDIATE DENTURES,55,32,23,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),DENTPC 552 A,RADIOLOGY THEORY 2,55,15,28,11,1,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DENTPC 553 A,LOCAL ANESTHESIA,55,52,3,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),DENTPC 554 A,ORAL PATHOLOGY 1,55,6,6,18,19,3,,,,,,,3,,3,
2017-18,20183 (Summer 2018),DESIGN 265 C,TOPICS IN DESIGN,18,2,14,2,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DESIGN 266 A,DESIGN CONCEPT PRACT,15,,14,1,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),DESIGN 383 A,FOUNDATIONS OF IXD,21,,16,3,,,,,1,,,,1,,3.3,
2017-18,20183 (Summer 2018),DRAMA 250 A,ACTING EVRYDAY LIFE,17,4,11,2,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),DRAMA 254 A,INTROACTINGSKILLS,16,14,2,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),E E 215 A,INTRO TO E E,35,11,15,3,3,1,,2,,,,,,,3.5,
2017-18,20183 (Summer 2018),E E 233 A,CIRCUIT THEORY,18,5,9,1,1,2,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),E E 271 A,DIGITAL CIR & SYSTE,29,20,5,2,1,,,1,,,,,,,3.7,
2017-18,20183 (Summer 2018),E E 331 A,DEVICES/CIRCUITS I,16,1,8,1,5,,,1,,,,,,,3.3,
2017-18,20183 (Summer 2018),E E 341 A,DT LINEAR SYSTEMS,35,6,16,5,1,4,1,2,,,,,,,3.3,
2017-18,20183 (Summer 2018),E E 474 A,INTRO EMBEDDED SYS,32,24,6,2,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),ECFS 200 A,INTRO TO ECFS,23,17,4,1,,,1,,,,,,,,3.8,
2017-18,20183 (Summer 2018),ECFS 312 A,POSITIVE SUPPORT,41,33,5,1,,1,,1,,,,,,,3.8,
2017-18,20183 (Summer 2018),ECFS 419 A,FAM&COM INFLNC CH,56,22,22,6,2,,,,,1,1,,1,1,3.5,
2017-18,20183 (Summer 2018),ECON 200 A,INTRO MICROECON,24,5,4,,2,7,2,1,,,,,,3,3.1,
2017-18,20183 (Summer 2018),ECON 200 B,INTRO MICROECON,26,9,5,4,,2,2,,2,2,,,,,3.2,
2017-18,20183 (Summer 2018),ECON 200 C,INTRO MICROECON,24,8,4,1,3,4,2,,,,,1,,1,3.2,
2017-18,20183 (Summer 2018),ECON 200 D,INTRO MICROECON,31,3,5,5,6,3,2,2,1,,1,1,,2,2.9,
2017-18,20183 (Summer 2018),ECON 201 A,INTRO MACROECON,38,1,12,6,10,2,3,1,1,,,,,2,3.1,
2017-18,20183 (Summer 2018),ECON 201 B,INTRO MACROECON,18,5,3,1,3,2,,1,1,,,,,2,3.2,
2017-18,20183 (Summer 2018),ECON 300 A,INTERMED MICRO-ECON,32,1,9,8,2,4,2,3,,1,,,1,1,2.9,
2017-18,20183 (Summer 2018),ECON 301 A,INTERMED MACRO-ECON,24,1,4,3,5,6,2,,1,,,,,2,3,
2017-18,20183 (Summer 2018),ECON 404 A,IND ORG&PRICE ANLYS,22,8,5,4,4,,,,,,,,1,,3.4,
2017-18,20183 (Summer 2018),ECON 424 A,COMPUTATNL FINANCE,24,5,9,3,5,1,,,1,,,,,,3.3,
2017-18,20183 (Summer 2018),ECON 436 A,ENVIRONMENTAL ECON,31,6,9,5,6,2,2,1,,,,,,,3.3,
2017-18,20183 (Summer 2018),ECON 485 A,GAME THEORY,32,3,6,8,8,5,2,,,,,,,,3.1,
2017-18,20183 (Summer 2018),ECON 490 A,COMPAR ECON SYSTEMS,15,5,2,5,3,,,,,,,,,,3.4,
2017-18,20183 (Summer 2018),EDC&I 351 A,TEACHING PROFESSION,17,8,6,,1,1,,,,,,,,1,3.7,
2017-18,20183 (Summer 2018),EDLPS 506 A,IAL FOUNDATIONS,46,5,34,7,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),EDLPS 507 A,IAL PHIL & PEDAGOGY,16,4,6,5,,1,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),EDLPS 508 A,IAL DEV & FUND,30,,30,,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),EDLPS 509 B,IAL LDRSHP CAPSTONE,30,30,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),EDLPS 540 A,SOCIOL OF EDUCATION,46,33,13,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),EDLPS 553 A,HUM RES EDUC ORG,30,11,18,1,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),EDLPS 583 A,HIGHER ED & THE LAW,30,20,10,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),EDLPS 599 C,INDEPNDNT STDIES,19,18,1,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDPSY 406 A,LRN TEACH CHG WORLD,49,36,,4,6,,,1,,,,,,2,3.7,
2017-18,20183 (Summer 2018),EDPSY 490 A,BASIC EDUC STATSTCS,17,8,6,1,1,,,,,,,,1,,3.5,
2017-18,20183 (Summer 2018),EDSPE 304 A,EXCEPTIONAL CHLDRN,31,19,4,2,2,,3,,,,,,,1,3.6,
2017-18,20183 (Summer 2018),EDSPE 422 A,"(DIS)ABILITY, ED,ART",40,21,8,,2,3,,1,,,1,,,4,3.6,
2017-18,20183 (Summer 2018),EDSPE 520 A,SEM APPL SPEC ED,23,20,2,1,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDSPE 525 A,AUTISM AND SOC DIS,17,12,3,,2,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),EDSPE 529 A,ETHICS IN BHVR ANLYS,29,27,2,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDSPE 529 C,ETHICS IN BHVR ANLYS,28,25,2,1,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDSPE 532 B,TIERED APPROACH,20,18,1,1,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 511 A,SCHOOL AND SOCIETY,30,30,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),EDTEP 511 B,SCHOOL AND SOCIETY,31,31,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),EDTEP 511 C,SCHOOL AND SOCIETY,24,17,5,2,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),EDTEP 521 A,TCH & LRN NUM I,22,14,8,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),EDTEP 531 A,TCH & LRN LIT I,30,23,6,1,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),EDTEP 531 B,TCH & LRN LIT I,31,27,3,1,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 531 C,TCH & LRN LIT I,24,13,10,1,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),EDTEP 543 A,SOC STDIES,30,30,,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 543 B,SOC STDIES,31,31,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),EDTEP 544 A,DIFFERENTIATED INST,30,29,1,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 544 B,DIFFERENTIATED INST,31,30,1,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 544 C,DIFFERENTIATED INST,23,23,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),EDTEP 551 C,MULTICULTURAL TEACH,24,19,5,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 551 D,MULTICULTURAL TEACH,32,27,4,1,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 571 A,TOPICS SCHLS & SOC,24,20,4,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 571 B,TOPICS SCHLS & SOC,33,31,2,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDTEP 575 A,ELL & LITERACY,24,24,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),EDTEP 575 B,ELL & LITERACY,26,25,1,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),EDUC 300 A,SPECIAL TOPICS EDUC,37,20,1,5,2,4,,1,1,,,,2,1,3.3,
2017-18,20183 (Summer 2018),EDUC 310 A,CURRENT ISSUES,27,16,7,1,1,1,,1,,,,,,,3.7,
2017-18,20183 (Summer 2018),ENGL 111 B,COMPOSITION: LIT,18,7,7,1,,,,,,,1,,2,,3.2,
2017-18,20183 (Summer 2018),ENGL 131 A,COMPOSITN: EXPOSITN,21,7,9,,2,2,,,,,,,,1,3.6,
2017-18,20183 (Summer 2018),ENGL 131 C,COMPOSITN: EXPOSITN,20,8,4,,3,1,1,,,,,,2,1,3.2,
2017-18,20183 (Summer 2018),ENGL 131 E,COMPOSITN: EXPOSITN,23,22,1,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),ENGL 204 A,POP FICTION & MEDIA,35,26,5,1,1,,,,,,,1,,1,3.7,
2017-18,20183 (Summer 2018),ENGL 207 A,INTRO CULTURE STUDY,25,10,9,1,1,1,,,,,,,1,2,3.5,
2017-18,20183 (Summer 2018),ENGL 207 B,INTRO CULTURE STUDY,28,2,13,4,5,1,,,,,,,2,1,3.2,
2017-18,20183 (Summer 2018),ENGL 210 A,LIT 400 TO 1600,20,16,3,,,,,,,,,,,1,3.9,
2017-18,20183 (Summer 2018),ENGL 243 A,READING POETRY,19,9,6,,,2,,1,,,,,1,,3.4,
2017-18,20183 (Summer 2018),ENGL 284 A,BEG SHORT STRY WRIT,17,12,2,,,1,1,,1,,,,,,3.6,
2017-18,20183 (Summer 2018),ENGL 310 A,BIBLE AS LITERATURE,19,6,7,3,2,1,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),ENGL 346 A,STDYS SHORT FICTION,16,6,6,2,1,1,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),ENGL 353 A,AMER LIT LATER 19C,25,4,14,6,,,,,,,,,1,,3.4,
2017-18,20183 (Summer 2018),ENGL 370 A,ENGL LANG STUDY,15,7,3,,3,2,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),ENGL 422 A,ARTHURIAN LEGENDS,15,9,6,,,,,,,,,,,,3.8,
2017-18,20183 (Summer 2018),ENGL 471 A,TEACHING WRITING,19,15,4,,,,,,,,,,,,3.9,
2017-18,20183 (Summer 2018),ENTRE 370 A,INTRO TO ENTREP,18,3,9,2,1,,,,,,,,,3,3.6,
2017-18,20183 (Summer 2018),ENTRE 557 B,ENTREPRENEURIAL FIN,46,15,18,13,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),ENTRE 560 A,ACCTG FUNDAMENTALS,27,5,8,5,5,4,,,,,,,,,3.3,
2017-18,20183 (Summer 2018),ENTRE 563 A,OPPTY RECOG & VALDTN,27,2,11,14,,,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),ENTRE 564 A,COMPETITIVE STRATEGY,27,6,20,1,,,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),ENTRE 565 A,ENTREPRENURL MKTG I,27,1,13,6,5,2,,,,,,,,,3.3,
2017-18,20183 (Summer 2018),ESRM 100 A,ENVIRONMENTAL SCI,150,68,26,16,11,10,5,1,,,,,5,8,3.4,
2017-18,20183 (Summer 2018),ESRM 100 B,ENVIRONMENTAL SCI,72,45,6,6,6,4,,,,,,,4,1,3.5,
2017-18,20183 (Summer 2018),ESRM 150 A,WILDLIFE MOD WORLD,17,1,7,8,1,,,,,,,,,,3.5,
2017-18,20183 (Summer 2018),ESRM 201 A,PAC NW ECOSYSTEMS,20,4,6,2,1,4,1,,1,1,,,,,3.1,
2017-18,20183 (Summer 2018),ESRM 250 A,INTRO TO GIS,24,18,1,1,1,,,,1,,,,1,1,3.6,
2017-18,20183 (Summer 2018),ESRM 250 B,INTRO TO GIS,27,15,8,1,,1,,,,,,,2,,3.5,
2017-18,20183 (Summer 2018),ESRM 304 A,ENV RES ASSESSMENT,18,4,11,3,,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),ESRM 320 A,SUSTAINABLE MARKET,29,4,5,7,2,3,1,2,,,2,,3,,2.7,
2017-18,20183 (Summer 2018),ESRM 321 A,SUSTAINABLE FINANCE,23,5,6,1,4,2,4,,,,,,1,,3.1,
2017-18,20183 (Summer 2018),ESS 101 C,GEOLOGY & SOCIETY,20,9,8,1,1,1,,,,,,,,,3.7,
2017-18,20183 (Summer 2018),ESS 400 A,FIELD GEOLOGY,20,2,6,5,4,2,1,,,,,,,,3.3,
2017-18,20183 (Summer 2018),ESS 400 B,FIELD GEOLOGY,25,,9,11,2,1,1,,1,,,,,,3.2,
2017-18,20183 (Summer 2018),FHL 432 A,MARINE INVERT ZOOL,20,3,13,2,2,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),FHL 492 A,MAR BIRD MAMM,15,1,11,2,1,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),FHL 528 A,ADV TPCS FISH BIOL,18,18,,,,,,,,,,,,,4,
2017-18,20183 (Summer 2018),FIN 350 A,BUSINESS FINANCE,27,5,4,5,4,8,,,,,,,,1,3.2,
2017-18,20183 (Summer 2018),FIN 423 A,BANKNG & FINCL SYST,30,4,9,7,6,2,1,,,,,,,1,3.3,
2017-18,20183 (Summer 2018),FIN 457 A,ENTREPRENEURIAL FIN,19,3,11,3,2,,,,,,,,,,3.6,
2017-18,20183 (Summer 2018),GENOME 361 A,FUND GEN & GENOMICS,103,10,19,14,11,16,5,8,6,3,4,,,7,2.8,
2017-18,20183 (Summer 2018),GEOG 123 A,INTRO GLOBALIZATION,16,4,3,,1,2,,,,2,,1,2,1,2.5,
2017-18,20183 (Summer 2018),GEOG 271 A,GEOG FOOD & EATING,24,16,4,2,1,,1,,,,,,,,3.7,
2017-18,20183 (Summer 2018),GEOG 277 A,GEOGRAPHY OF CITIES,22,2,6,3,5,,1,,1,1,,1,1,1,2.8,
2017-18,20183 (Summer 2018),GEOG 301 A,CULTURAL GEOG,21,3,8,5,,1,,,,,,,3,1,3,
